workbook_rank,workbook_id,user_id,workbook_title,problem_id,problem_title
4,459,automata,Python 배우기 (1~50),2753,윤년
4,459,automata,Python 배우기 (1~50),10039,평균 점수
4,459,automata,Python 배우기 (1~50),1934,최소공배수
4,459,automata,Python 배우기 (1~50),2480,주사위 세개
4,459,automata,Python 배우기 (1~50),4101,크냐?
4,459,automata,Python 배우기 (1~50),10156,과자
4,459,automata,Python 배우기 (1~50),3009,네 번째 점
4,459,automata,Python 배우기 (1~50),2476,주사위 게임
4,459,automata,Python 배우기 (1~50),2754,학점계산
4,459,automata,Python 배우기 (1~50),2884,알람 시계
4,459,automata,Python 배우기 (1~50),7567,그릇
4,459,automata,Python 배우기 (1~50),5063,TGN
4,459,automata,Python 배우기 (1~50),10102,개표
4,459,automata,Python 배우기 (1~50),10886,0 = not cute / 1 = cute
4,459,automata,Python 배우기 (1~50),10988,팰린드롬인지 확인하기
4,459,automata,Python 배우기 (1~50),5086,배수와 약수
4,459,automata,Python 배우기 (1~50),5717,상근이의 친구들
4,459,automata,Python 배우기 (1~50),9610,사분면
4,459,automata,Python 배우기 (1~50),8958,OX퀴즈
4,459,automata,Python 배우기 (1~50),9506,약수들의 합
4,459,automata,Python 배우기 (1~50),10162,전자레인지
4,459,automata,Python 배우기 (1~50),10103,주사위 게임
4,459,automata,Python 배우기 (1~50),10214,Baseball
4,459,automata,Python 배우기 (1~50),11557,Yangjojang of The Year
4,459,automata,Python 배우기 (1~50),10757,큰 수 A+B
5,2771,baekjoon,삼성 A형 기출 문제,16637,괄호 추가하기
5,2771,baekjoon,삼성 A형 기출 문제,17070,파이프 옮기기 1
5,2771,baekjoon,삼성 A형 기출 문제,17135,캐슬 디펜스
5,2771,baekjoon,삼성 A형 기출 문제,17136,색종이 붙이기
5,2771,baekjoon,삼성 A형 기출 문제,17281,⚾
5,2771,baekjoon,삼성 A형 기출 문제,3954,Brainf**k 인터프리터
5,2771,baekjoon,삼성 A형 기출 문제,17406,배열 돌리기 4
5,2771,baekjoon,삼성 A형 기출 문제,17471,게리맨더링
5,2771,baekjoon,삼성 A형 기출 문제,17472,다리 만들기 2
5,2084,koosaga,기회의 땅 폴란드,8907,네온 사인
5,2084,koosaga,기회의 땅 폴란드,8096,Monochromatic Triangles
5,2084,koosaga,기회의 땅 폴란드,14749,Grasshopper Route
5,2084,koosaga,기회의 땅 폴란드,8121,Step Traversing a Tree
5,2084,koosaga,기회의 땅 폴란드,8889,등고선 지도
5,2084,koosaga,기회의 땅 폴란드,7994,The Islands
5,2084,koosaga,기회의 땅 폴란드,2465,줄 세우기
5,2084,koosaga,기회의 땅 폴란드,8120,Coding of Permutations
5,7318,BaaaaaaaaaaarkingDog,0x0F강 - 정렬 II,1431,시리얼 번호
